Format Version,1.24,Take Name,take_009,Take Notes,,Capture Frame Rate,20.000000,Export Frame Rate,20.000000,Capture Start Time,2025-01-22 11.34.48.599 ,Capture Start Frame,63174,Total Frames in Take,15904,Total Exported Frames,15904,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
9784,489.200000,-174.268082,78.118851,174.341995,1396.408203,721.680054,-34.913933,-174.467804,78.843750,173.855362,1713.336670,1241.503052,686.798767
9785,489.250000,-174.277115,78.046677,174.366089,1396.129150,721.711060,-34.540279,-174.473969,78.809952,173.871521,1713.783936,1241.473755,686.865234
9786,489.300000,-174.334595,77.986710,174.425110,1395.927612,721.733582,-34.167255,-174.548370,78.745583,173.953354,1714.301514,1241.410645,686.893005
9787,489.350000,-174.366714,77.921410,174.453278,1395.706177,721.726562,-33.687614,-174.518143,78.707901,173.920364,1714.837036,1241.457642,687.078552
9788,489.400000,-174.405609,77.850098,174.484238,1395.505127,721.702393,-33.180981,-174.552216,78.645798,173.960297,1715.422119,1241.421265,687.271912
9789,489.450000,-174.531235,77.797295,174.610031,1395.284424,721.705505,-32.707481,-174.616058,78.571159,174.024536,1716.057495,1241.436890,687.338379
9790,489.500000,-174.610687,77.737228,174.689590,1395.060547,721.691956,-32.238144,-174.560013,78.486137,173.952438,1716.710571,1241.552246,687.384583
9791,489.550000,-174.729401,77.675842,174.808792,1394.799438,721.673523,-31.753588,-174.514496,78.428291,173.905502,1717.297241,1241.590210,687.486267
9792,489.600000,-174.827988,77.610687,174.910065,1394.564331,721.655457,-31.313353,-174.573395,78.343102,173.970535,1717.972290,1241.563843,687.453247
9793,489.650000,-174.902344,77.546768,174.975098,1394.331665,721.624207,-30.902834,-174.665512,78.272507,174.072189,1718.595703,1241.505981,687.442444
9794,489.700000,-174.921616,77.492493,174.983887,1394.141235,721.579590,-30.503023,-174.720856,78.194321,174.142410,1719.205444,1241.454102,687.438538
9795,489.750000,-175.057037,77.436501,175.117233,1393.942871,721.584534,-30.070499,-174.832108,78.130119,174.268250,1719.769409,1241.356201,687.531189
9796,489.800000,-175.175537,77.377899,175.238297,1393.767090,721.596619,-29.613565,-174.874863,78.063530,174.303009,1720.419189,1241.368286,687.656067
9797,489.850000,-175.235306,77.301247,175.302063,1393.554443,721.597839,-29.103458,-174.844345,78.004028,174.274643,1721.083130,1241.383057,687.790710
9798,489.900000,-175.340668,77.221115,175.425217,1393.274292,721.643494,-28.539295,-174.849258,77.935287,174.251099,1721.836182,1241.488892,687.890381
9799,489.950000,-175.348206,77.146942,175.433121,1393.013428,721.624084,-28.034903,-174.986404,77.846481,174.351654,1722.566528,1241.568970,687.894653
9800,490.000000,-175.327362,77.076805,175.410324,1392.768433,721.585205,-27.616373,-175.003311,77.772995,174.378571,1723.199829,1241.547852,687.901550
9801,490.050000,-175.353607,76.995804,175.435318,1392.506470,721.577820,-27.182323,-175.129608,77.652519,174.487106,1723.970947,1241.594482,687.786133
9802,490.100000,-175.426956,76.923393,175.505707,1392.260620,721.588379,-26.754896,-175.099274,77.563721,174.461807,1724.646484,1241.607544,687.730164
9803,490.150000,-175.495651,76.862473,175.571213,1392.054565,721.592957,-26.359041,-175.120712,77.503304,174.501724,1725.244507,1241.542236,687.736145
9804,490.200000,-175.533783,76.795250,175.600708,1391.872314,721.597839,-25.949938,-175.217102,77.452179,174.622940,1725.948975,1241.430664,687.822693
9805,490.250000,-175.604752,76.704842,175.675262,1391.600830,721.615967,-25.432549,-175.297272,77.361214,174.693436,1726.728882,1241.433838,687.850952
9806,490.300000,-175.653381,76.613846,175.728638,1391.294434,721.613403,-24.889870,-175.295151,77.262657,174.675034,1727.512329,1241.512451,687.851440
9807,490.350000,-175.696259,76.525551,175.777252,1391.007202,721.635925,-24.347015,-175.233047,77.164749,174.595947,1728.310303,1241.640991,687.814270
9808,490.400000,-175.715683,76.451401,175.786331,1390.729614,721.632263,-23.877977,-175.237000,77.091408,174.594727,1728.980835,1241.698120,687.821228
9809,490.450000,-175.720901,76.369576,175.790161,1390.421753,721.620117,-23.362013,-175.353241,77.038681,174.723801,1729.616089,1241.593872,687.896729
9810,490.500000,-175.771622,76.303314,175.839645,1390.182007,721.621948,-22.896439,-175.360687,76.981949,174.755646,1730.223511,1241.518677,687.956848
9811,490.550000,-175.759842,76.243896,175.819931,1390.027710,721.615601,-22.499096,-175.303436,76.841812,174.745346,1731.136475,1241.407104,687.772034
9812,490.600000,-175.787262,76.184891,175.847748,1389.886108,721.625610,-22.093864,-175.242691,76.773224,174.698410,1731.844116,1241.416016,687.812256
9813,490.650000,-175.798203,76.114685,175.858780,1389.696411,721.595642,-21.635096,-175.235611,76.720886,174.685852,1732.467651,1241.452148,687.919250
9814,490.700000,-175.812820,76.039055,175.873184,1389.468750,721.576599,-21.110466,-175.358521,76.649742,174.790146,1733.188477,1241.468384,687.979370
9815,490.750000,-175.879807,75.963539,175.946594,1389.247681,721.589478,-20.584255,-175.411163,76.558495,174.822174,1733.989258,1241.553345,687.985046
9816,490.800000,-176.010773,75.888000,176.080521,1389.001099,721.616882,-20.082138,-175.357452,76.526794,174.762466,1734.521606,1241.627075,688.136658
9817,490.850000,-176.042938,75.804077,176.116669,1388.678589,721.627441,-19.535948,-175.300354,76.445389,174.714798,1735.146484,1241.644775,688.160950
9818,490.900000,-176.003342,75.725685,176.071198,1388.403198,721.602722,-19.020041,-175.257660,76.369026,174.690430,1735.760864,1241.618164,688.198792
9819,490.950000,-175.991653,75.651627,176.056412,1388.163574,721.591125,-18.518883,-175.255814,76.309067,174.714752,1736.371460,1241.534912,688.317993
9820,491.000000,-175.988800,75.590477,176.055069,1387.996094,721.599304,-18.060785,-175.541107,76.272705,174.986816,1736.905029,1241.416504,688.519714
9821,491.050000,-176.010529,75.527298,176.081894,1387.833496,721.608093,-17.581308,-175.649994,76.215416,175.100006,1737.508911,1241.372559,688.626648
9822,491.100000,-176.034378,75.457634,176.109879,1387.633911,721.617737,-17.064932,-175.728714,76.144302,175.138962,1738.197876,1241.487183,688.710205
9823,491.150000,-176.061966,75.386284,176.146866,1387.440674,721.627502,-16.502068,-175.679871,76.074547,175.049759,1738.897217,1241.688721,688.847290
9824,491.200000,-176.106445,75.323837,176.187805,1387.240601,721.636047,-15.936449,-175.702194,76.009193,175.075500,1739.548218,1241.674072,688.971252
9825,491.250000,-176.076691,75.265724,176.147797,1387.080078,721.609314,-15.460392,-175.720993,75.915581,175.118958,1740.259277,1241.602051,688.999634
9826,491.300000,-176.111069,75.203033,176.179321,1386.876343,721.610962,-14.932120,-175.600403,75.843742,175.018814,1740.910400,1241.619507,689.092102
9827,491.350000,-176.169067,75.130676,176.236450,1386.644653,721.638062,-14.335081,-175.575562,75.768211,175.004349,1741.559082,1241.610596,689.209351
9828,491.400000,-176.189484,75.061348,176.267944,1386.471924,721.665344,-13.775460,-175.578690,75.723083,175.019547,1742.115967,1241.566284,689.367859
9829,491.450000,-176.176361,75.000122,176.255463,1386.367188,721.673645,-13.307495,-175.554596,75.688843,175.019196,1742.685669,1241.510010,689.523804
9830,491.500000,-176.152786,74.940079,176.225922,1386.310059,721.653625,-12.878451,-175.598648,75.636101,175.035751,1743.314087,1241.595947,689.622925
9831,491.550000,-176.170898,74.881035,176.243530,1386.188477,721.653625,-12.414495,-175.658081,75.542961,175.068726,1744.030151,1241.681274,689.627380
9832,491.600000,-176.214493,74.812561,176.289139,1386.013672,721.662781,-11.897239,-175.674179,75.482590,175.079224,1744.657349,1241.698608,689.757019
9833,491.650000,-176.259384,74.743973,176.329803,1385.850586,721.673523,-11.339292,-175.753510,75.428925,175.152771,1745.317505,1241.691650,689.925049
9834,491.700000,-176.226974,74.679855,176.299637,1385.719482,721.676453,-10.769076,-175.717728,75.389915,175.135254,1745.986084,1241.654053,690.114380
9835,491.750000,-176.246048,74.613335,176.322067,1385.592285,721.682312,-10.227001,-175.721786,75.332008,175.164230,1746.688721,1241.586914,690.282166
9836,491.800000,-176.244156,74.540024,176.325424,1385.437744,721.667603,-9.593960,-175.658051,75.239388,175.123718,1747.448975,1241.540771,690.394287
9837,491.850000,-176.259750,74.466515,176.348557,1385.259521,721.680115,-8.990601,-175.662064,75.152039,175.123764,1748.129272,1241.565552,690.551880
9838,491.900000,-176.260773,74.399185,176.347733,1385.071655,721.660889,-8.489094,-175.728775,75.080429,175.179138,1748.701538,1241.549316,690.652344
9839,491.950000,-176.297653,74.338333,176.375946,1384.938721,721.642822,-8.005073,-175.730652,75.038345,175.184448,1749.265625,1241.540039,690.785828
9840,492.000000,-176.278778,74.280289,176.357437,1384.818359,721.634644,-7.448070,-175.790375,75.004265,175.236710,1749.860107,1241.543579,690.992859
9841,492.050000,-176.338196,74.209297,176.412338,1384.686768,721.646179,-6.832223,-175.867798,74.927071,175.309128,1750.573853,1241.520508,691.156067
9842,492.100000,-176.375565,74.121964,176.463013,1384.467773,721.674133,-6.160393,-175.842361,74.837349,175.315796,1751.359741,1241.436035,691.307434
9843,492.150000,-176.409149,74.037498,176.506531,1384.259766,721.702698,-5.518302,-175.859711,74.724609,175.342438,1752.275024,1241.400513,691.363464
9844,492.200000,-176.449310,73.960777,176.547592,1384.062378,721.730042,-4.918818,-175.960236,74.637138,175.418747,1753.151123,1241.466919,691.484619
9845,492.250000,-176.424316,73.881927,176.521912,1383.838623,721.731445,-4.297990,-176.001907,74.615707,175.435364,1753.647095,1241.520142,691.787537
9846,492.300000,-176.387543,73.797424,176.479996,1383.553833,721.726685,-3.652322,-175.994476,74.540802,175.434601,1754.268311,1241.485840,691.918030
9847,492.350000,-176.387466,73.713753,176.480698,1383.263672,721.726013,-3.006163,-175.920334,74.477364,175.382629,1754.881348,1241.443726,692.059204
9848,492.400000,-176.358368,73.650513,176.446960,1383.064087,721.678406,-2.473904,-175.937241,74.390457,175.417786,1755.597656,1241.384766,692.117065
9849,492.450000,-176.381836,73.587898,176.471130,1382.876221,721.665710,-1.930032,-175.953781,74.273438,175.442230,1756.415527,1241.376587,692.108704
9850,492.500000,-176.392639,73.508163,176.481842,1382.701050,721.654663,-1.337501,-176.012238,74.214714,175.465668,1757.136719,1241.470337,692.288879
9851,492.550000,-176.411148,73.418068,176.499954,1382.495483,721.658630,-0.679869,-176.042145,74.153793,175.498306,1757.891113,1241.429810,692.446777
9852,492.600000,-176.452652,73.339798,176.538635,1382.292114,721.625610,-0.105020,-176.093948,74.067657,175.554077,1758.671509,1241.383057,692.473328
9853,492.650000,-176.484314,73.255096,176.575729,1382.002808,721.612244,0.474849,-176.074814,73.981949,175.541245,1759.380005,1241.391479,692.526855
9854,492.700000,-176.563843,73.161301,176.673843,1381.635376,721.641602,1.118466,-176.092651,73.877228,175.572388,1760.072266,1241.337280,692.566833
9855,492.750000,-176.576233,73.076935,176.689804,1381.286743,721.637695,1.733774,-176.046921,73.790260,175.551743,1760.721680,1241.265381,692.609680
9856,492.800000,-176.630920,72.997955,176.737793,1381.020874,721.614624,2.277140,-176.004852,73.756844,175.517181,1761.295410,1241.243774,692.762512
9857,492.850000,-176.551849,72.931137,176.657303,1380.880615,721.597351,2.861176,-176.029907,73.709030,175.539429,1761.963989,1241.226562,692.912354
9858,492.900000,-176.554276,72.855835,176.668777,1380.733765,721.601624,3.452015,-176.072556,73.615410,175.563309,1762.748291,1241.249634,693.022400
9859,492.950000,-176.599380,72.780586,176.716354,1380.551147,721.597534,4.053570,-176.159027,73.530472,175.654495,1763.512817,1241.164307,693.091187
9860,493.000000,-176.635178,72.713783,176.751862,1380.374268,721.601868,4.593827,-176.207672,73.428719,175.689194,1764.328003,1241.203369,693.050476
9861,493.050000,-176.649796,72.646698,176.762070,1380.180298,721.587524,5.089839,-176.304977,73.353676,175.775146,1765.067261,1241.177124,693.094299
9862,493.100000,-176.647125,72.581200,176.750290,1379.972656,721.562866,5.594082,-176.353241,73.276268,175.833588,1765.758911,1241.083252,693.107117
9863,493.150000,-176.638382,72.504845,176.747833,1379.760742,721.574768,6.090542,-176.283081,73.214348,175.782791,1766.389160,1241.032471,693.135559
9864,493.200000,-176.673798,72.430237,176.792175,1379.612061,721.606506,6.559599,-176.259415,73.119186,175.775726,1767.128662,1241.015259,693.000488
9865,493.250000,-176.719925,72.359581,176.851501,1379.505371,721.645386,6.982774,-176.270264,73.035400,175.752808,1767.845215,1241.129761,692.940063
9866,493.300000,-176.732498,72.289886,176.869797,1379.398438,721.647034,7.424410,-176.372253,72.971703,175.850861,1768.528687,1241.064575,692.982788
9867,493.350000,-176.742996,72.223831,176.888412,1379.278320,721.655457,7.907459,-176.409134,72.962288,175.912170,1769.126465,1240.945068,693.188843
9868,493.400000,-176.754807,72.150169,176.913162,1379.116211,721.660583,8.405922,-176.372543,72.913643,175.893188,1769.747559,1240.897827,693.266541
9869,493.450000,-176.753159,72.083054,176.910370,1378.877808,721.658325,8.886523,-176.336700,72.869621,175.865387,1770.230591,1240.878296,693.374268
9870,493.500000,-176.759003,72.018379,176.915359,1378.623901,721.659668,9.365841,-176.317200,72.790985,175.836166,1770.686401,1240.942383,693.419739
9871,493.550000,-176.771484,71.956955,176.933502,1378.369141,721.660828,9.891377,-176.275452,72.689285,175.807953,1771.236694,1240.930420,693.440308
9872,493.600000,-176.763519,71.910164,176.919815,1378.103638,721.619263,10.406246,-176.279221,72.654869,175.822235,1771.635498,1240.880005,693.625671
9873,493.650000,-176.781158,71.862671,176.936523,1377.918823,721.589417,10.826385,-176.321838,72.591682,175.856522,1772.145874,1240.895996,693.640259
9874,493.700000,-176.798340,71.798935,176.951782,1377.688965,721.585327,11.244678,-176.368851,72.501411,175.875275,1772.697876,1240.984375,693.563721
9875,493.750000,-176.782394,71.732445,176.937042,1377.492065,721.569763,11.684668,-176.391159,72.390465,175.891479,1773.319946,1241.013062,693.431824
9876,493.800000,-176.769348,71.673447,176.924057,1377.234375,721.577759,12.175509,-176.405930,72.349800,175.923019,1773.795410,1240.933838,693.554321
9877,493.850000,-176.746902,71.610016,176.909317,1376.956909,721.573669,12.717247,-176.402756,72.310135,175.937927,1774.256958,1240.876831,693.693848
9878,493.900000,-176.800140,71.521164,176.963226,1376.650024,721.594727,13.259202,-176.389465,72.254417,175.935867,1774.786011,1240.861694,693.759155
9879,493.950000,-176.836044,71.441208,177.003464,1376.354614,721.607300,13.787910,-176.445663,72.191856,175.995499,1775.349243,1240.818604,693.807434
9880,494.000000,-176.800598,71.373077,176.952423,1376.031982,721.559570,14.334850,-176.496384,72.106033,176.040573,1775.891113,1240.801270,693.798523
9881,494.050000,-176.795258,71.318428,176.933365,1375.728149,721.515442,14.782979,-176.446365,72.020447,175.999741,1776.355469,1240.806641,693.762451
9882,494.100000,-176.754501,71.267998,176.882889,1375.472656,721.446350,15.188966,-176.471634,71.963852,175.999771,1776.765381,1240.887207,693.797913
9883,494.150000,-176.767746,71.216843,176.897141,1375.290039,721.435852,15.598671,-176.475037,71.909683,175.996994,1777.262695,1240.916748,693.834656
9884,494.200000,-176.784805,71.145805,176.925507,1375.092285,721.433167,16.050999,-176.515274,71.858055,176.002960,1777.829468,1241.006958,693.890503
9885,494.250000,-176.798691,71.080254,176.946594,1374.858643,721.450317,16.538050,-176.547897,71.801903,176.027985,1778.367798,1241.017578,693.909546
9886,494.300000,-176.828659,70.997467,176.983810,1374.570923,721.455566,17.041162,-176.561798,71.728691,176.047714,1778.912842,1240.975098,693.865295
9887,494.350000,-176.853821,70.924149,177.002487,1374.288574,721.459167,17.536982,-176.541412,71.650429,176.033585,1779.487549,1240.978271,693.809509
9888,494.400000,-176.879303,70.857506,177.028061,1374.046265,721.460510,18.008457,-176.539246,71.556366,176.056961,1780.146484,1240.911987,693.698364
9889,494.450000,-176.932129,70.788651,177.080948,1373.837891,721.462036,18.469862,-176.528824,71.487053,176.063614,1780.746216,1240.886353,693.648560
9890,494.500000,-176.949829,70.731689,177.098190,1373.648804,721.462280,18.864929,-176.510056,71.424446,176.047012,1781.278931,1240.898071,693.590698
9891,494.550000,-176.944992,70.667702,177.089172,1373.466309,721.445496,19.257736,-176.555328,71.358368,176.095642,1781.785034,1240.863403,693.538696
9892,494.600000,-176.938141,70.615532,177.073425,1373.305542,721.419250,19.625738,-176.602539,71.306198,176.138351,1782.339355,1240.835815,693.493835
9893,494.650000,-176.906143,70.556152,177.032272,1373.142090,721.395203,20.048153,-176.610489,71.231438,176.151535,1782.960815,1240.824829,693.425720
9894,494.700000,-176.863937,70.472466,176.992325,1372.930176,721.365906,20.548544,-176.647141,71.158829,176.159393,1783.553589,1240.912354,693.402405
9895,494.750000,-176.878693,70.403885,177.008698,1372.729248,721.362183,21.016529,-176.639145,71.065437,176.129410,1784.224609,1241.001831,693.334839
9896,494.800000,-176.914078,70.321358,177.049744,1372.516602,721.367249,21.504995,-176.649445,70.992554,176.148727,1784.819946,1240.988892,693.271912
9897,494.850000,-176.902985,70.246376,177.037460,1372.315918,721.352356,21.969913,-176.657684,70.948021,176.165161,1785.395264,1240.985352,693.280457
9898,494.900000,-176.916428,70.171967,177.054916,1372.078613,721.366394,22.469416,-176.647858,70.908218,176.169861,1786.006470,1240.942139,693.325745
9899,494.950000,-176.938629,70.112083,177.080231,1371.896240,721.365784,22.952087,-176.691422,70.874535,176.209915,1786.495850,1240.893188,693.456726
9900,495.000000,-176.941010,70.048950,177.083160,1371.778931,721.367920,23.425406,-176.650681,70.806061,176.185608,1787.070801,1240.893311,693.488037
9901,495.050000,-176.974503,69.981010,177.122726,1371.698120,721.391907,23.880825,-176.670624,70.714165,176.218765,1787.765381,1240.882568,693.389099
9902,495.100000,-177.014893,69.910683,177.168777,1371.586792,721.421753,24.352615,-176.649582,70.630203,176.206726,1788.433350,1240.918457,693.311768
9903,495.150000,-177.037079,69.852600,177.191299,1371.441284,721.433533,24.860163,-176.669159,70.545120,176.208939,1789.079956,1240.972900,693.308899
9904,495.200000,-177.052078,69.787689,177.204010,1371.232178,721.425781,25.424496,-176.741959,70.490158,176.245544,1789.701416,1241.036499,693.456970
9905,495.250000,-177.065536,69.725975,177.218414,1371.062500,721.440735,25.989887,-176.790588,70.414757,176.279282,1790.420654,1241.061523,693.451294
9906,495.300000,-177.072388,69.654144,177.226883,1370.879395,721.449280,26.553679,-176.753174,70.312347,176.249191,1791.188721,1241.115112,693.352722
9907,495.350000,-177.052002,69.577454,177.201080,1370.624146,721.427856,27.174816,-176.719177,70.220917,176.230392,1791.857544,1241.112183,693.323364
9908,495.400000,-177.043671,69.507210,177.199478,1370.409912,721.419006,27.732204,-176.683792,70.160477,176.216965,1792.425171,1241.060425,693.380737
9909,495.450000,-177.027267,69.441582,177.181931,1370.259766,721.422913,28.241068,-176.696152,70.099335,176.267532,1793.056396,1240.920776,693.408569
9910,495.500000,-177.036835,69.366623,177.200180,1370.123779,721.434509,28.756063,-176.709473,70.065620,176.302994,1793.619141,1240.845947,693.502808
9911,495.550000,-177.050613,69.297081,177.211060,1369.946167,721.434814,29.308990,-176.677322,70.020981,176.270081,1794.199829,1240.881592,693.578918
9912,495.600000,-177.082352,69.224205,177.238846,1369.728638,721.428284,29.834927,-176.709518,69.922005,176.259567,1794.870483,1241.012573,693.537170
9913,495.650000,-177.131714,69.140327,177.288605,1369.523071,721.446655,30.350573,-176.761017,69.828156,176.267059,1795.580566,1241.147583,693.472046
9914,495.700000,-177.152313,69.060562,177.312256,1369.342896,721.456970,30.864916,-176.794098,69.736908,176.300262,1796.346191,1241.141724,693.351990
9915,495.750000,-177.178085,68.978004,177.338623,1369.135864,721.447144,31.407618,-176.871765,69.674088,176.375305,1797.001709,1241.111938,693.310547
9916,495.800000,-177.162506,68.898209,177.315582,1368.927856,721.407715,31.923376,-176.872711,69.628716,176.380646,1797.522095,1241.112915,693.323181
9917,495.850000,-177.130936,68.830231,177.285065,1368.770020,721.409912,32.392681,-176.802582,69.561768,176.324341,1798.189575,1241.140869,693.272583
9918,495.900000,-177.141296,68.770622,177.302124,1368.718628,721.414856,32.784306,-176.824631,69.501175,176.365723,1798.813965,1241.067749,693.231995
9919,495.950000,-177.116974,68.710556,177.279617,1368.583130,721.413025,33.196320,-176.856735,69.414963,176.417068,1799.479248,1240.987061,693.096008
9920,496.000000,-177.136642,68.632103,177.296570,1368.399048,721.410400,33.676437,-176.903366,69.352455,176.462112,1800.104370,1240.958008,693.037659
9921,496.050000,-177.154739,68.545403,177.310165,1368.172241,721.403259,34.205727,-176.954834,69.251160,176.481598,1800.883789,1241.052856,692.876709
9922,496.100000,-177.153778,68.467026,177.307632,1367.957764,721.402100,34.737484,-176.937256,69.188988,176.441452,1801.601074,1241.190918,692.811829
9923,496.150000,-177.139847,68.396057,177.293640,1367.726807,721.389709,35.232845,-176.905823,69.051414,176.445648,1802.417236,1241.144287,692.518860
9924,496.200000,-177.174332,68.325096,177.333984,1367.512451,721.387512,35.714317,-176.874557,68.985580,176.398788,1802.991699,1241.245605,692.511353
9925,496.250000,-177.237564,68.254913,177.405243,1367.333008,721.424316,36.215065,-176.914871,68.920380,176.433578,1803.613525,1241.243896,692.522522
9926,496.300000,-177.258850,68.185974,177.425140,1367.209717,721.444275,36.720707,-176.951752,68.872047,176.478790,1804.197510,1241.192627,692.540833
9927,496.350000,-177.310715,68.111488,177.478302,1367.085938,721.460632,37.195457,-176.980820,68.796989,176.507462,1804.857666,1241.197510,692.441711
9928,496.400000,-177.288269,68.035973,177.443802,1366.942383,721.417786,37.662846,-176.948471,68.743935,176.490540,1805.457275,1241.201538,692.389954
9929,496.450000,-177.286102,67.962059,177.440887,1366.752075,721.402710,38.138165,-176.941147,68.662476,176.493561,1806.143311,1241.206177,692.248596
9930,496.500000,-177.251404,67.893425,177.401077,1366.551147,721.356934,38.652393,-176.953644,68.591141,176.507538,1806.806152,1241.215210,692.184692
9931,496.550000,-177.234116,67.826569,177.389542,1366.345581,721.338867,39.180450,-176.995605,68.485245,176.525650,1807.572388,1241.267212,692.088257
9932,496.600000,-177.247910,67.758072,177.400436,1366.168945,721.334656,39.708454,-177.022705,68.426498,176.559036,1808.148315,1241.239258,692.123474
9933,496.650000,-177.278290,67.684433,177.440262,1366.029785,721.370056,40.239841,-177.047974,68.364655,176.576401,1808.765259,1241.259644,692.151855
9934,496.700000,-177.289993,67.611748,177.449142,1365.916016,721.381714,40.791809,-177.031982,68.309425,176.561066,1809.418213,1241.284302,692.175537
9935,496.750000,-177.271271,67.544281,177.419037,1365.800659,721.373230,41.327820,-177.032242,68.257797,176.550278,1810.035278,1241.321777,692.214539
9936,496.800000,-177.290100,67.471977,177.433914,1365.623169,721.383545,41.840771,-177.033218,68.170631,176.549988,1810.713379,1241.339233,692.100342
9937,496.850000,-177.310715,67.399010,177.450348,1365.424561,721.374939,42.353241,-177.194550,68.143707,176.689377,1811.227417,1241.261230,692.173523
9938,496.900000,-177.360519,67.326973,177.506302,1365.255371,721.399780,42.873234,-177.071503,67.988976,176.579788,1812.151978,1241.373535,691.836121
9939,496.950000,-177.388519,67.244347,177.536240,1365.062134,721.419556,43.493717,-177.060913,67.911270,176.563690,1812.885498,1241.417358,691.819824
9940,497.000000,-177.380402,67.159309,177.527176,1364.900391,721.420044,44.126419,-177.119965,67.869492,176.635056,1813.446411,1241.310181,691.936401
9941,497.050000,-177.364059,67.085106,177.507980,1364.768433,721.395386,44.769989,-177.115936,67.800751,176.642822,1814.114990,1241.276489,692.006165
9942,497.100000,-177.344940,67.023216,177.489685,1364.676636,721.389832,45.363487,-177.124146,67.747780,176.652145,1814.728516,1241.280762,692.119568
9943,497.150000,-177.345337,66.959999,177.497910,1364.595703,721.396423,45.918518,-177.139694,67.705284,176.676086,1815.307861,1241.248657,692.233887
9944,497.200000,-177.329620,66.890610,177.477325,1364.489380,721.381775,46.496326,-177.125015,67.661484,176.652252,1815.966919,1241.326172,692.303711
9945,497.250000,-177.333252,66.812614,177.484848,1364.394287,721.355774,47.095348,-177.184540,67.577950,176.718689,1816.685425,1241.270630,692.252258
9946,497.300000,-177.264313,66.728325,177.413010,1364.277710,721.300903,47.747471,-177.215744,67.485039,176.747269,1817.421021,1241.259521,692.226562
9947,497.350000,-177.294952,66.660645,177.448471,1364.190674,721.300293,48.330811,-177.244278,67.394722,176.732407,1818.162598,1241.417603,692.229065
9948,497.400000,-177.299835,66.606697,177.454834,1364.124756,721.318848,48.880302,-177.294540,67.318001,176.761032,1818.916626,1241.486328,692.231995
9949,497.450000,-177.295959,66.542412,177.439102,1364.019165,721.303894,49.448059,-177.297867,67.245621,176.766022,1819.621826,1241.510498,692.204590
9950,497.500000,-177.282944,66.475296,177.404984,1363.899170,721.247864,49.998596,-177.299728,67.169937,176.778961,1820.251465,1241.476196,692.174316
9951,497.550000,-177.286102,66.408928,177.396896,1363.834961,721.247681,50.551640,-177.292252,67.074112,176.798645,1820.979126,1241.397461,692.061157
9952,497.600000,-177.405243,66.339432,177.548416,1363.764160,721.398621,51.078941,-177.282349,67.006889,176.796921,1821.653931,1241.410156,691.992798
9953,497.650000,-177.464752,66.270096,177.617386,1363.707764,721.439758,51.549194,-177.296555,66.956184,176.818954,1822.263794,1241.399048,691.956726
9954,497.700000,-177.477661,66.205177,177.635986,1363.625244,721.439636,52.034199,-177.251282,66.915321,176.773239,1822.863525,1241.477783,691.970581
9955,497.750000,-177.498749,66.136490,177.659073,1363.501343,721.430603,52.564621,-177.310776,66.850090,176.796234,1823.535400,1241.554688,691.999207
9956,497.800000,-177.515518,66.060326,177.669113,1363.355103,721.399658,53.150051,-177.386002,66.765175,176.841049,1824.238159,1241.586182,691.965149
9957,497.850000,-177.529449,65.990875,177.678650,1363.208374,721.380249,53.730247,-177.386658,66.683578,176.846191,1824.896606,1241.600220,691.918823
9958,497.900000,-177.546127,65.910057,177.702423,1363.064453,721.398865,54.335327,-177.383606,66.599327,176.854950,1825.591675,1241.593872,691.856140
9959,497.950000,-177.547470,65.835632,177.706116,1362.928101,721.402283,54.925385,-177.328812,66.544945,176.825684,1826.220215,1241.579346,691.886414
9960,498.000000,-177.555801,65.774178,177.717194,1362.813599,721.399841,55.422939,-177.294083,66.503357,176.813644,1826.771118,1241.547974,691.930725
9961,498.050000,-177.568283,65.710587,177.730484,1362.692993,721.387817,55.864803,-177.314133,66.457901,176.846970,1827.293579,1241.471436,691.940918
9962,498.100000,-177.585526,65.650932,177.744980,1362.599243,721.376770,56.319519,-177.320969,66.405144,176.839630,1827.846802,1241.542480,691.936890
9963,498.150000,-177.601227,65.585999,177.754822,1362.480835,721.379822,56.843082,-177.362686,66.329033,176.840271,1828.442993,1241.663574,691.900452
9964,498.200000,-177.615448,65.519775,177.764145,1362.357544,721.379211,57.411568,-177.392136,66.251038,176.819229,1829.078003,1241.835205,691.889099
9965,498.250000,-177.627106,65.459938,177.776718,1362.246948,721.362976,57.937176,-177.379639,66.159012,176.795273,1829.733154,1241.902954,691.793579
9966,498.300000,-177.603531,65.396980,177.749649,1362.128906,721.334961,58.402664,-177.381454,66.092270,176.817139,1830.336426,1241.858154,691.717773
9967,498.350000,-177.600510,65.338341,177.742325,1362.020142,721.318970,58.831619,-177.393463,66.052231,176.838058,1830.874878,1241.833252,691.698242
9968,498.400000,-177.635620,65.326027,177.780151,1362.032959,721.338623,58.930992,-177.420578,66.042091,176.863083,1831.059448,1241.836182,691.668823
9969,498.450000,-177.613159,65.316124,177.758301,1362.029419,721.318481,58.978291,-177.390839,66.035034,176.834778,1831.104614,1241.834717,691.670776
9970,498.500000,-177.601135,65.311684,177.745026,1362.029785,721.311646,59.012943,-177.421814,66.019257,176.862595,1831.181152,1241.814575,691.628601
